"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"SBS96K",0.141587424662403,0.469228888752499,0.337282223009024,0.152082511127956,0.591925897512424,0.428336618710542,0.430926146866215,0.0597643113951075,0.191326659742429,0.346838878046781,0.080406350848357,0.630196749458742,0.0549043609175812,0.00955465909773634,0.132521737500304,0.083800679409744,0.0185591482374169,0.110189617316578,0.13969714907809,0.0712778713119127,0.453843624178399,0.200913341491484,0.195578600109995
"SBS96L",0.0246335693444926,0.0486681054837438,0.484122545744031,0.118665183833585,0.688215656536844,0.0489154770810137,0.0916723840956972,0.208785544521124,0.380218525917706,0.977452774207701,0.0367171947177229,0.503746918359654,0.227370703872357,0.0177229324492596,0.0876146775524058,0.0950495073749187,0.0230951847470082,0.0845048951990147,0.0937259086372273,0.0387820882758749,0.431589636656329,0.4058606767401,0.366927457275267
"SBS96M",0.0528651103973606,0.0235259426138363,0.360188497175496,0.67149194074968,0.276241538451637,0.0276189113032679,0.0402856264301289,0.0533899311307892,0.054496879890231,0.0664350083793823,0.114379591985174,0.10600253013107,0.0276072201597518,0.0142611184890868,0.988697755489429,0.0386961153953748,0.017744329593776,0.786341572889084,0.303158571097315,0.429441361926337,0.49611840824285,0.0982317079364631,0.178396861732318
"SBS96N",0.0239689346980509,0.0605463196138089,0.329091232766387,0.124347928915829,0.259658605424758,0.092509212087603,0.099960800354049,0.99831186906891,0.197187476137362,0.216559569129591,0.0423924305764763,0.0946572767239484,0.143613159589176,0.0357269972222186,0.101296214341544,0.204270945808222,0.0836771467670165,0.0545964052626133,0.18415239411323,0.043800577872829,0.374774361242089,0.553373997402826,0.196647586184782
"SBS96O",0.00802743054519195,0.00220952299751631,0.248900328527492,0.0530013815620485,0.20967191817553,0.0074039757643255,0.0244969474327019,0.178723370054568,0.123901543332367,0.346741164724406,0.00599990373709591,0.0801919430945662,0.999754130481829,0.0519780424156557,0.030302520759911,0.0751623424447333,0.0264832586310368,0.0265651722097811,0.102631336321239,0.0167880284318592,0.198356345147417,0.0962178377089318,0.089870421765748
"SBS96P",0.233703492426598,0.0299022068640782,0.533344171320121,0.569924568040132,0.520376732635521,0.048005609379154,0.10248321461453,0.102137564662505,0.104927364264298,0.254843909875911,0.0902518475067495,0.3326622121837,0.0958103744472597,0.0517862548291776,0.573880983223672,0.0977579562048964,0.0717938575258174,0.866166365291494,0.503095801413549,0.174641776775589,0.544318569977617,0.186844758048425,0.328197297056708
"SBS96Q",0.0247534036493581,0.0991892733849042,0.312031109537911,0.0976603416859183,0.388155514958791,0.261234240440185,0.291662936010294,0.206621173451272,0.966838277957161,0.421839200607823,0.0190694873653726,0.153670978054089,0.115213383282177,0.0168245340087975,0.100320984866549,0.0502468739464664,0.0226426261853634,0.0574604802420708,0.0761784636114516,0.063932417132043,0.323893632578568,0.268418990025659,0.194176221684225
"SBS96R",0.0084664261072106,0.00800444600170669,0.288051635536414,0.101968530833002,0.155276650205756,0.00872772521844167,0.0110111283583834,0.0428366120740052,0.0158534044524405,0.0230195633929792,0.998610951926588,0.0985355204896796,0.00631575294569686,0.00273153679522542,0.124962135464141,0.0131590761601242,0.00545904833971145,0.0692075814835443,0.129858869914965,0.0269842870881708,0.296903202862907,0.260524480160744,0.0335098894093886
"SBS96S",0.0226575445965284,0.0132276874210386,0.352692506884055,0.305916933731392,0.225189452357278,0.0197139838416029,0.0450472811605735,0.173128254327576,0.0510947983534299,0.115158405425054,0.0289435046709178,0.16363404261042,0.0908080633680808,0.0111127727499958,0.086979375818675,0.982019304437196,0.0096838738453674,0.0710856664184876,0.514623057709957,0.0307329655473193,0.218044337157036,0.215767815975914,0.0840357515364097
"SBS96T",0.272316214318561,0.0512899388948556,0.490911553030883,0.163851465269912,0.556341242824993,0.0751378699934987,0.127329706831151,0.363855766231283,0.256190575214959,0.434207514613338,0.305953268895892,0.378658757252036,0.109929769395424,0.127696831813769,0.197998157437826,0.223125801625456,0.322930039788646,0.138303178391663,0.172312517571625,0.0759711453320049,0.519571619590645,0.92857582199872,0.383152926063347
"SBS96U",0.0184875141293455,0.00387966312608323,0.155371158351249,0.036956234043494,0.165478567240247,0.00663037339412587,0.0188008688441808,0.0986480040071144,0.0324571067166313,0.0381667511016678,0.0100408640939065,0.078638391952135,0.0319390274569246,0.261622198010121,0.0676580092623433,0.0223274082320141,0.982156706145706,0.0416733187518944,0.048286479337785,0.0277062303873897,0.293963252625686,0.520799001906874,0.0773630098669341
