"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"SBS96K",0.0563193897412821,0.0272000620276821,0.360404477920468,0.672248716658774,0.276200738037429,0.0299578756750736,0.0407014426994677,0.0537742696602012,0.0549579344166099,0.0661667109319959,0.114167224546501,0.105201780720775,0.0286781613310882,0.0136984878422729,0.988998550844936,0.0391487824465525,0.0178290050828636,0.78513188480421,0.303847977099532,0.430501007424305,0.497144768932444,0.0981904212284236,0.178532074935972
"SBS96L",0.0251493223419395,0.0562432795524167,0.486604358701696,0.122157863086932,0.688269154506954,0.0540308230425733,0.0960275752874773,0.209829278313539,0.383206157011925,0.976324799959818,0.0390036741682727,0.497791119001022,0.224824162162494,0.0170148649157554,0.0912529009063789,0.0950299947216502,0.0234322287465725,0.0886561817020272,0.0974537672020784,0.0402067873659375,0.435323047981919,0.408400319319874,0.366634996518966
"SBS96M",0.277296993077245,0.0330975284007241,0.391199621226031,0.142388228971032,0.684719730173028,0.0706558230921149,0.127574119404337,0.0610253519059967,0.126137945234704,0.518208503280252,0.0788860373873547,0.929166605476754,0.0961646183417819,0.051646225683308,0.130919183264714,0.131313788268518,0.0365399308263011,0.129346270253219,0.122192381109926,0.0466419105340481,0.394775188739987,0.22960762840911,0.288795695068057
"SBS96N",0.257248829298932,0.189657068190728,0.515923524422954,0.559791283658653,0.497715867275512,0.187912621945668,0.233348568596151,0.108051201985218,0.125484091093956,0.179595994246135,0.121865620151656,0.210944435013242,0.0953857119103827,0.0566480604113027,0.569416100208585,0.0832711253424532,0.0888398444540738,0.840233649620887,0.50625113895829,0.176762600867952,0.569555625072972,0.195342830846562,0.306458555094437
"SBS96O",0.0238900169274584,0.0589885303187555,0.32834851968188,0.124403197567353,0.258070287130543,0.090469046713904,0.098911992383398,0.998323457657124,0.196426615020546,0.214924101692928,0.0427107828694541,0.0933322718441825,0.14234193788625,0.0357327760898684,0.101091384605293,0.203712614730752,0.0837294196706053,0.0546325526279681,0.184298020700193,0.0440878404930763,0.373691036296471,0.551258071750125,0.195898255137303
"SBS96P",0.00798732455644846,0.00215341417201143,0.248781674891096,0.0529661043605364,0.209630609813293,0.0074367310814748,0.0243770031113637,0.179056511225635,0.123983379407459,0.346598681945482,0.00630997467263472,0.0804090665335203,0.999792195807023,0.0517457157210726,0.0303293828230525,0.0754365125510023,0.0261197876187358,0.0264669880276215,0.102806907948064,0.0167315028605447,0.198229160667161,0.0963605934218207,0.0897493548163895
"SBS96Q",0.147559502135034,0.289356044848024,0.452332483934629,0.146191358258417,0.510417384506316,0.261302723078258,0.287145561755422,0.338846557858191,0.281727950408768,0.359445196066763,0.256088787431519,0.272012856177247,0.0990963976536298,0.118609827510155,0.15734755435344,0.196659501995256,0.318120394863875,0.100954840843788,0.167980777554317,0.0545308561216284,0.538620603008558,0.869680351525355,0.308911062223928
"SBS96R",0.0249910539796486,0.104690717923777,0.313509635799142,0.0982254316212561,0.391625022839837,0.274830630216503,0.302863477075162,0.2066191816259,0.962757888412027,0.420902750742912,0.0191939596261396,0.154226823562406,0.114396927642111,0.0167002810024466,0.101110042969342,0.050229803978866,0.0226150575587454,0.0575933684172012,0.0771336239969924,0.0639090920214883,0.327359058893245,0.268817931098975,0.194578549995287
"SBS96S",0.00849707127554644,0.00831404478474207,0.288063831741052,0.102041379467486,0.155215425514205,0.00830120035121862,0.0105307688541602,0.0429155856061949,0.0158939005950131,0.0230191867016206,0.998313674583436,0.0986837254147322,0.00631923205644092,0.00274958295977945,0.124929817934465,0.0130808188947014,0.00545602029967673,0.069311445705477,0.13000942039749,0.0270009399877075,0.297001473945892,0.260838908900811,0.0334794856825256
"SBS96T",0.022030413906646,0.0127853268723735,0.354751795549891,0.306406707631378,0.226978738282307,0.0194780546979615,0.0450376610680387,0.175770854021789,0.0519537062707434,0.116292194081918,0.030392087296653,0.165865308295392,0.0917644661574734,0.0107649219571362,0.0883074123601594,0.981947132266198,0.00976867879180188,0.0705345513745882,0.514170233081539,0.0313409426709818,0.219839944329191,0.217722736634397,0.0855377184406141
"SBS96U",0.0160563526234974,0.00478621306246496,0.155934650124809,0.0376665846703609,0.165769102780194,0.00734104060627316,0.0189558667751565,0.0995740015502277,0.0323850512442382,0.0387341761003228,0.0101943125565219,0.0787753391641488,0.0326362045628881,0.253761107235504,0.0676750741912946,0.0223939229378798,0.980656158334767,0.0414784963863535,0.04896756010208,0.0286070092747399,0.294094912285199,0.520516539320256,0.0777613987761507
